"CumulusCatalog","CumulusRecordID","CumulusRecordName","dcterms:modified","dcterms:title","dc:source","dcterms:type","ac:subtype","ac:caption","iptc:CVTerm","ac:subjectPart","ac:subjectOrientation","xmp:CreateDate","ac:digitizationDate","dcterms:creator","dc:creator","dcterms:rightsHolder","dcterms:license","dc:rights","dwc:scientificName","dwc:catalogNumber","dwc:recordedBy","dwc:recordNumber","dwc:country","dwc:countryCode","dwc:stateProvince","dwc:locality","dwc:decimalLatitude","dwc:decimalLongitude","exif:PixelXDimension","exif:PixelYDimension","HeroImage","xmp:Rating","ThumbnailUrlEnabled","PreviewUrlEnabled","FileFormat"
"flora_illustrations","1367","SYMPOFFI.TIF","","Symphytum officinale","","Image","Illustration","","","","","2012-10-18 15:11:56","2012-10-18 15:11:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Symphytum officinale","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1368","SYNCGLOM.TIF","","Syncarpia glomulfera","","Image","Illustration","","","","","2012-10-18 15:11:56","2012-10-18 15:11:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Syncarpia glomulfera","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1369","SYZYLUEH.TIF","","Syzygium luehmannii","","Image","Illustration","","","","","2012-10-18 15:11:56","2012-10-18 15:11:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Syzygium luehmannii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1370","syrixhya.tif","","Syringa ×hyacinthiflora","","Image","Illustration","","","","","2012-10-18 15:11:56","2012-10-18 15:11:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Syringa ×hyacinthiflora","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1371","SYZYAUST.TIF","","Syzygium australe","","Image","Illustration","","","","","2012-10-18 15:11:56","2012-10-18 15:11:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Syzygium australe","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1372","SYZYPANI.TIF","","Syzygium paniculatum","","Image","Illustration","","","","","2012-10-18 15:11:58","2012-10-18 15:11:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Syzygium paniculatum","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1373","TABEPAND.TIF","","Tabernaemontana pandacaqui","","Image","Illustration","","","","","2012-10-18 15:11:58","2012-10-18 15:11:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Tabernaemontana pandacaqui","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1374","TABEDIVA.TIF","","Tabernaemontana divaricata","","Image","Illustration","","","","","2012-10-18 15:11:58","2012-10-18 15:11:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Tabernaemontana divaricata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1375","TELOOREA.TIF","","Telopea oreades","","Image","Illustration","","","","","2012-10-18 15:11:58","2012-10-18 15:11:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Telopea oreades","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1376","TELOSPEC.TIF","","Telopea speciosissima","","Image","Illustration","","","","","2012-10-18 15:11:58","2012-10-18 15:11:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Telopea speciosissima","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1377","TEMPRETU.TIF","","Templetonia retusa","","Image","Illustration","","","","","2012-10-18 15:11:58","2012-10-18 15:11:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Templetonia retusa","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1378","TETRCILI.TIF","","Tetratheca ciliata","","Image","Illustration","","","","","2012-10-18 15:12:00","2012-10-18 15:12:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Tetratheca ciliata","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1379","TETRPAPY.TIF","","Tetrapanax papyrifer","","Image","Illustration","","","","","2012-10-18 15:12:00","2012-10-18 15:12:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Tetrapanax papyrifer","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1380","teuccham.tif","","Teucrium chamaedrys","","Image","Illustration","","","","","2012-10-18 15:12:00","2012-10-18 15:12:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Teucrium chamaedrys","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1381","THRYSAXI.TIF","","Thryptomene saxicola","","Image","Illustration","","","","","2012-10-18 15:12:00","2012-10-18 15:12:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Thryptomene saxicola","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1382","teucfrut.tif","","Teucrium fruticans","","Image","Illustration","","","","","2012-10-18 15:12:00","2012-10-18 15:12:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Teucrium fruticans","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1383","thymherb.tif","","Thymus herb-barona","","Image","Illustration","","","","","2012-10-18 15:12:02","2012-10-18 15:12:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Thymus herb-barona","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1384","thymmars.tif","","Thymus marschallianus","","Image","Illustration","","","","","2012-10-18 15:12:02","2012-10-18 15:12:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Thymus marschallianus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1385","thymvulg.tif","","Thymus vulgaris","","Image","Illustration","","","","","2012-10-18 15:12:04","2012-10-18 15:12:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Thymus vulgaris","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1386","thymmast.tif","","Thymus mastichina","","Image","Illustration","","","","","2012-10-18 15:12:02","2012-10-18 15:12:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Thymus mastichina","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1387","thymxcit.tif","","Thymus ×citriodorus","","Image","Illustration","","","","","2012-10-18 15:12:04","2012-10-18 15:12:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Thymus ×citriodorus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1388","thypolbr.tif","","Thymus polytrichus subsp. Britannicus","","Image","Illustration","","","","","2012-10-18 15:12:04","2012-10-18 15:12:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Thymus polytrichus subsp. Britannicus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1389","TOONCILI.TIF","","Toona ciliata","","Image","Illustration","","","","","2012-10-18 15:12:04","2012-10-18 15:12:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Toona ciliata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1390","TIBOURVI.TIF","","Tibouchina urvilleanna","","Image","Illustration","","","","","2012-10-18 15:12:04","2012-10-18 15:12:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Tibouchina urvilleanna","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1392","TRIFREPE.TIF","","Trifolium repens","","Image","Illustration","","","","","2012-10-18 15:12:06","2012-10-18 15:12:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Trifolium repens","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1393","TRISLAUR.TIF","","Tristaniopsis laurina","","Image","Illustration","","","","","2012-10-18 15:12:06","2012-10-18 15:12:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Tristaniopsis laurina","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1394","TRIGFOEN.TIF","","Trigonella foenum-graecum","","Image","Illustration","","","","","2012-10-18 15:12:06","2012-10-18 15:12:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Trigonella foenum-graecum","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1395","UGNIMOLI.TIF","","Ugni molinae","","Image","Illustration","","","","","2012-10-18 15:12:08","2012-10-18 15:12:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ugni molinae","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1396","ULEXEURO.TIF","","Ulex europaeus","","Image","Illustration","","","","","2012-10-18 15:12:08","2012-10-18 15:12:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ulex europaeus","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1397","VERBLACI.TIF","","Verbena lacinata","","Image","Illustration","","","","","2012-10-18 15:12:08","2012-10-18 15:12:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Verbena lacinata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1398","VERBXHYB.TIF","","Verbena ×hybrida","","Image","Illustration","","","","","2012-10-18 15:12:08","2012-10-18 15:12:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Verbena ×hybrida","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1399","VERNFORD.TIF","","Vernicia fordii","","Image","Illustration","","","","","2012-10-18 15:12:08","2012-10-18 15:12:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vernicia fordii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1400","verovirg.tif","","Veronicastrum virginicum","","Image","Illustration","","","","","2012-10-18 15:12:10","2012-10-18 15:12:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Veronicastrum virginicum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1401","VERTACER.TIF","","Verticordia acerosa","","Image","Illustration","","","","","2012-10-18 15:12:10","2012-10-18 15:12:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Verticordia acerosa","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1402","VIBPLITO.TIF","","Viburnum plicatum f.tomentosum","","Image","Illustration","","","","","2012-10-18 15:12:12","2012-10-18 15:12:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viburnum plicatum f.tomentosum","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1403","VERTDENS.TIF","","Verticordia densiflora","","Image","Illustration","","","","","2012-10-18 15:12:10","2012-10-18 15:12:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Verticordia densiflora","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1404","VERTPLUM.TIF","","Verticordia plumosa","","Image","Illustration","","","","","2012-10-18 15:12:12","2012-10-18 15:12:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Verticordia plumosa","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1405","VIBUDAVI.TIF","","Viburnum davidii","","Image","Illustration","","","","","2012-10-18 15:12:12","2012-10-18 15:12:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viburnum davidii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1406","VIBUCARL.TIF","","Viburnum carlesii","","Image","Illustration","","","","","2012-10-18 15:12:12","2012-10-18 15:12:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viburnum carlesii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1407","VIBURHYT.TIF","","Viburnum rhytidophyllum","","Image","Illustration","","","","","2012-10-18 15:12:14","2012-10-18 15:12:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viburnum rhytidophyllum","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1408","VIBUOPUL.TIF","","Viburnum opulus","","Image","Illustration","","","","","2012-10-18 15:12:12","2012-10-18 15:12:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viburnum opulus","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1409","VIBUTINU.TIF","","Viburnum tinus","","Image","Illustration","","","","","2012-10-18 15:12:14","2012-10-18 15:12:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viburnum tinus","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1410","VIBUXBUR.TIF","","Viburnum ×burkwoodii","","Image","Illustration","","","","","2012-10-18 15:12:14","2012-10-18 15:12:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viburnum ×burkwoodii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1411","VICIFABA.TIF","","Vicia faba","","Image","Illustration","","","","","2012-10-18 15:12:14","2012-10-18 15:12:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vicia faba","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1412","VIGNCARA.TIF","","Vigna caracalla","","Image","Illustration","","","","","2012-10-18 15:12:14","2012-10-18 15:12:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vigna caracalla","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1413","VILLRENI.TIF","","Villarsia reniformis","","Image","Illustration","","","","","2012-10-18 15:12:14","2012-10-18 15:12:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Villarsia reniformis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1414","VIMIJUNC.TIF","","Viminaria juncea","","Image","Illustration","","","","","2012-10-18 15:12:16","2012-10-18 15:12:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Viminaria juncea","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1415","VIRGOROB.TIF","","Virgilia oroboides","","Image","Illustration","","","","","2012-10-18 15:12:16","2012-10-18 15:12:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Virgilia oroboides","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1416","VINCMAJO.TIF","","Vinca major","","Image","Illustration","","","","","2012-10-18 15:12:16","2012-10-18 15:12:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vinca major","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1417","VITELUCE.TIF","","Vitex lucens","","Image","Illustration","","","","","2012-10-18 15:12:16","2012-10-18 15:12:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vitex lucens","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1418","VITICOIG.TIF","","Vitis coignetiae","","Image","Illustration","","","","","2012-10-18 15:12:18","2012-10-18 15:12:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vitis coignetiae","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1419","VITIVINI.TIF","","Vitis vinifera","","Image","Illustration","","","","","2012-10-18 15:12:18","2012-10-18 15:12:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vitis vinifera","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1420","VITENEGU.TIF","","Vitex negando","","Image","Illustration","","","","","2012-10-18 15:12:16","2012-10-18 15:12:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Vitex negando","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1421","westfrut.tif","","Westringia fruticosa","","Image","Illustration","","","","","2012-10-18 15:12:18","2012-10-18 15:12:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Westringia fruticosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1422","WATEFLOR.TIF","","Waterhousea floribunda","","Image","Illustration","","","","","2012-10-18 15:12:18","2012-10-18 15:12:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Waterhousea floribunda","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1423","westlong.tif","","Westringia longifolia","","Image","Illustration","","","","","2012-10-18 15:12:20","2012-10-18 15:12:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Westringia longifolia","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1424","XANTCHRY.TIF","","Xanthostemon chrysanthus","","Image","Illustration","","","","","2012-10-18 15:12:20","2012-10-18 15:12:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Xanthostemon chrysanthus","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1425","westglab.tif","","Westringia glabra","","Image","Illustration","","","","","2012-10-18 15:12:20","2012-10-18 15:12:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Westringia glabra","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1426","XHEUCHER.TIF","","Heuchera ×heucherella","","Image","Illustration","","","","","2012-10-18 15:12:20","2012-10-18 15:12:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Heuchera ×heucherella","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1427","MACAINTE.TIF","","Macadamia integrifolia","","Image","Illustration","","","","","2012-10-18 15:09:52","2012-10-18 15:09:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Macadamia integrifolia","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1428","ZIERCYTI.TIF","","Zieria cytisoides","","Image","Illustration","","","","","2012-10-18 15:12:22","2012-10-18 15:12:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Zieria cytisoides","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1429","ZAUSCANA.TIF","","Zauschneria canadensis","","Image","Illustration","","","","","2012-10-18 15:12:20","2012-10-18 15:12:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Zauschneria canadensis","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1430","MACATANA.TIF","","Macaranga tanarius","","Image","Illustration","","","","","2012-10-18 15:09:52","2012-10-18 15:09:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Macaranga tanarius","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1432","MACATETR.TIF","","Macadamia tetraphylla","","Image","Illustration","","","","","2012-10-18 15:09:54","2012-10-18 15:09:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Macadamia tetraphylla","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1433","MALLDISC.TIF","","Mallotus discolor","","Image","Illustration","","","","","2012-10-18 15:09:54","2012-10-18 15:09:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Mallotus discolor","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1434","MALUXDOM.TIF","","Malus ×domestica","","Image","Illustration","","","","","2012-10-18 15:09:54","2012-10-18 15:09:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Malus ×domestica","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1435","manelute.tif","","Manettia luteo-rubra","","Image","Illustration","","","","","2012-10-18 15:09:54","2012-10-18 15:09:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Manettia luteo-rubra","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1436","MANGINDI.TIF","","Mangifera indica","","Image","Illustration","","","","","2012-10-18 15:09:54","2012-10-18 15:09:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Mangifera indica","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1437","MANDLAXA.TIF","","Mandevilla laxa","","Image","Illustration","","","","","2012-10-18 15:09:54","2012-10-18 15:09:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Mandevilla laxa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1438","MANIGLAZ.TIF","","Manihot glaziovii","","Image","Illustration","","","","","2012-10-18 15:09:56","2012-10-18 15:09:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Manihot glaziovii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1439","29.09.CORNMAS.TIF","","Cornus mas","","Image","Illustration","","","","","2012-10-18 15:45:20","2012-10-18 15:45:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cornus mas","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1442","13.069.PRUNMUGEI.TIF","","Prunus mume 'geisha'","","Image","Illustration","","","","","2012-10-18 15:37:40","2012-10-18 15:37:40","Pearson, Su","","Royal Botanic Gardens Victoria","","","Prunus mume 'geisha'","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1443","13.150.SANGMINO.TIF","","Sanguisorba minor","","Image","Illustration","","","","","2012-10-18 15:38:16","2012-10-18 15:38:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Sanguisorba minor","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1450","HAKEMYRT.TIF","","Hakea myrtoides","","Image","Illustration","","","","","2012-10-18 15:39:36","2012-10-18 15:39:36","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hakea myrtoides","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1451","JUSTADHA.TIF","","Justicia adhatoda","","Image","Illustration","","","","","2012-10-18 15:39:36","2012-10-18 15:39:36","Pearson, Su","","Royal Botanic Gardens Victoria","","","Justicia adhatoda","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1453","wigacara.tif","","Wigandia caracasana","","Image","Illustration","","","","","2012-10-18 15:39:38","2012-10-18 15:39:38","Pearson, Su","","Royal Botanic Gardens Victoria","","","Wigandia caracasana","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","1454","ABELTRIF.TIF","","Abelia triflora","","Image","Illustration","","","","","2012-10-18 15:22:20","2012-10-18 15:22:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Abelia triflora","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1455","ABELSCHU.TIF","","Abelia schumannii","","Image","Illustration","","","","","2012-10-18 15:22:18","2012-10-18 15:22:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Abelia schumannii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1456","ABELXGRA.TIF","","Abelia x grandiflora","","Image","Illustration","","","","","2012-10-18 15:22:20","2012-10-18 15:22:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Abelia x grandiflora","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1457","ACACBAIL.TIF","","Acacia baileyana","","Image","Illustration","","","","","2012-10-18 15:22:20","2012-10-18 15:22:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia baileyana","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1458","ACACCALA.TIF","","Acacia calamifolia","","Image","Illustration","","","","","2012-10-18 15:22:22","2012-10-18 15:22:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia calamifolia","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1459","ACACBOTR.TIF","","Acacia botrypoides","","Image","Illustration","","","","","2012-10-18 15:22:22","2012-10-18 15:22:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia botrypoides","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1460","ACACCARD.TIF","","Acacia cardiophylla","","Image","Illustration","","","","","2012-10-18 15:22:22","2012-10-18 15:22:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia cardiophylla","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1461","ACACCULT.TIF","","Acacia cultriformis","","Image","Illustration","","","","","2012-10-18 15:22:22","2012-10-18 15:22:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia cultriformis","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1462","ACACDEAL.TIF","","Acacia dealbata","","Image","Illustration","","","","","2012-10-18 15:22:24","2012-10-18 15:22:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia dealbata","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1463","ACACDECU.TIF","","Acacia decurrens","","Image","Illustration","","","","","2012-10-18 15:22:24","2012-10-18 15:22:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia decurrens","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1464","ACACFIMB.TIF","","Acacia fimbriata","","Image","Illustration","","","","","2012-10-18 15:22:24","2012-10-18 15:22:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia fimbriata","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1465","ACACFARN.TIF","","Acacia farnesiana","","Image","Illustration","","","","","2012-10-18 15:22:24","2012-10-18 15:22:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia farnesiana","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1466","ACACFLOR.TIF","","Acacia floribunda","","Image","Illustration","","","","","2012-10-18 15:22:24","2012-10-18 15:22:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia floribunda","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1467","ACACITEA.TIF","","Acacia iteaphylla","","Image","Illustration","","","","","2012-10-18 15:22:26","2012-10-18 15:22:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia iteaphylla","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1468","ACACKARR.TIF","","Acacia karroo","","Image","Illustration","","","","","2012-10-18 15:22:26","2012-10-18 15:22:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia karroo","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1469","ACACLONG.TIF","","Acacia longifolia","","Image","Illustration","","","","","2012-10-18 15:22:26","2012-10-18 15:22:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia longifolia","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1470","ACACMELA.TIF","","Acacia melanoxylon","","Image","Illustration","","","","","2012-10-18 15:22:26","2012-10-18 15:22:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia melanoxylon","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1471","ACACMEAR.TIF","","Acacia mearnsii","","Image","Illustration","","","","","2012-10-18 15:22:26","2012-10-18 15:22:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia mearnsii","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1472","ACACPODA.TIF","","Acacia podalyriifolia","","Image","Illustration","","","","","2012-10-18 15:22:26","2012-10-18 15:22:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia podalyriifolia","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1473","ACACPRAV.TIF","","Acacia pravissima","","Image","Illustration","","","","","2012-10-18 15:22:28","2012-10-18 15:22:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia pravissima","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1474","PACHLUTE.TIF","","Pachystachys lutea","","Image","Illustration","","","","","2012-10-18 15:27:10","2012-10-18 15:27:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Pachystachys lutea","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","1476","ACACPROM.TIF","","Acacia prominens","","Image","Illustration","","","","","2012-10-18 15:22:28","2012-10-18 15:22:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Acacia prominens","","","","","","","",,,2362,2836,,,,,"TIFF Image"
